,x_emb,y_emb,t,name,house,good_bad,degree,main,id
3017,-0.8844851,-4.0105925,59,Cedric Diggory,h,bad,1,0,8
3018,1.0587317,-0.13195758,59,Albus Dumbledore,g,bad,18,1,9
3019,-0.6326194,-2.049111,59,Dudley Dursley,m,good,2,0,10
3020,0.69369924,-0.48941165,59,Petunia Dursley,m,good,4,0,11
3021,0.97944015,0.0574293,59,Vernon Dursley,m,good,3,0,12
3022,0.24788918,-2.2384431,59,Argus Filch,n,good,10,0,13
3023,3.7048,0.6760295,59,Cornelius Fudge,n,good,3,0,14
3024,0.9602052,-0.2898418,59,Gregory Goyle,s,good,3,0,15
3025,-0.25945187,-0.62231755,59,Hermione Granger,g,bad,19,1,16
3026,-0.87163526,-2.9870484,59,Rubeus Hagrid,g,bad,3,0,17
3027,-1.0477859,-4.0423822,59,Igor Karkaroff,n,bad,1,0,18
3028,4.963841,-1.1486591,59,Bellatrix Lestrange,s,good,11,0,19
3029,-1.0388294,-3.9027653,59,Frank Longbottom,g,bad,1,0,20
3030,0.9335514,-1.7474476,59,Neville Longbottom,g,bad,2,0,21
3031,-0.26299915,-3.2554555,59,Remus Lupin,g,bad,2,0,22
3032,2.3735955,-0.14991568,59,Draco Malfoy,s,good,7,0,23
3033,5.7147083,-0.6281054,59,Lucius Malfoy,s,good,7,0,24
3034,4.147578,-3.3892481,59,Narcissa Malfoy,s,good,1,0,25
3035,-1.6125761,-2.8348992,59,Minerva McGonagall,g,bad,6,0,26
3036,-3.8631816,-4.103735,59,"Alastor ""Mad-Eye"" Moody",n,bad,5,0,27
3037,0.8123375,-2.2134657,59,Peter Pettigrew,g,good,19,1,28
3038,1.1422241,-0.40412638,59,Harry Potter,g,bad,22,1,29
3039,0.05752006,-3.0608816,59,James Potter,g,bad,7,0,30
3040,-0.04493054,-2.518724,59,Lily Potter,g,bad,5,0,31
3041,0.022891462,-0.6908884,59,Quirinus Quirrell,r,good,11,0,32
3042,-0.8416125,-3.9665036,59,Tom Riddle Sr.,m,bad,5,0,33
3043,-0.8848205,-4.0392337,59,Mary Riddle,m,bad,1,0,34
3044,-0.5996749,-3.534809,59,Lord Voldemort,s,good,37,1,35
3045,0.93250567,-0.044486005,59,Rita Skeeter,n,good,5,0,36
3046,-1.0129648,-3.5020614,59,Severus Snape,s,bad,4,0,37
3047,2.4366543,-2.5815437,59,Nymphadora Tonks,h,bad,2,0,38
3048,0.27565506,-0.38423216,59,Dolores Janes Umbridge,n,good,12,0,39
3049,7.262312,0.7484537,59,Arthur Weasley,g,bad,2,0,40
3050,-1.0244889,-3.8696535,59,Bill Weasley,g,bad,1,0,41
3051,-1.1587018,-3.9588616,59,Charlie Weasley,g,bad,1,0,42
3052,0.2205248,-2.9766078,59,Fred Weasley,g,bad,3,0,43
3053,-0.006125146,-2.9524438,59,George Weasley,g,bad,3,0,44
3054,-0.12517418,-3.2134402,59,Ginny Weasley,g,bad,2,0,45
3055,3.9309776,-1.4466088,59,Molly Weasley,g,bad,3,0,46
3056,2.380532,-0.2685105,59,Ron Weasley,g,bad,14,0,47
3057,6.0108438,-0.57244235,59,Dobby,n,bad,5,0,48
3058,1.4844083,-0.09890594,59,Fluffy,n,good,4,0,49
3059,1.3520104,0.051119886,59,Aragog,n,good,4,0,50
3060,3.098515,-2.8073952,60,Regulus Arcturus Black,s,bad,4,0,0
3061,2.7552407,-2.6488442,60,Sirius Black,g,bad,12,0,1
3062,-0.76551175,-0.5507053,60,Lavender Brown,g,good,1,0,2
3063,-1.1396422,-4.0798383,60,Cho Chang,r,bad,1,0,3
3064,0.98997104,-0.12982786,60,Vincent Crabbe,s,good,3,0,4
3065,-6.0442476,-4.6373835,60,"Bartemius ""Barty"" Crouch Sr.",n,bad,2,0,5
3066,-4.0710144,-3.4446049,60,"Bartemius ""Barty"" Crouch Jr.",s,good,9,0,6
3067,6.831362,-1.5058419,60,Fleur Delacour,n,bad,1,0,7
3068,-0.9347308,-4.079729,60,Cedric Diggory,h,bad,1,0,8
3069,1.1114329,-0.14184059,60,Albus Dumbledore,g,bad,18,1,9
3070,-0.65468454,-2.0368695,60,Dudley Dursley,m,good,2,0,10
3071,0.5830579,-0.49559772,60,Petunia Dursley,m,good,4,0,11
3072,0.97864294,0.18373974,60,Vernon Dursley,m,good,3,0,12
3073,0.30843115,-2.2544832,60,Argus Filch,n,good,10,0,13
3074,3.880799,0.7068749,60,Cornelius Fudge,n,good,3,0,14
3075,1.0126367,-0.13782881,60,Gregory Goyle,s,good,3,0,15
3076,-0.087178744,-0.63908786,60,Hermione Granger,g,bad,19,1,16
3077,-0.87868863,-2.8771772,60,Rubeus Hagrid,g,bad,3,0,17
3078,-1.0119601,-4.0258117,60,Igor Karkaroff,n,bad,1,0,18
3079,4.921567,-1.208562,60,Bellatrix Lestrange,s,good,11,0,19
3080,-1.0061401,-4.0097947,60,Frank Longbottom,g,bad,1,0,20
3081,0.97815704,-1.7345473,60,Neville Longbottom,g,bad,2,0,21
3082,-0.29718438,-3.2924433,60,Remus Lupin,g,bad,2,0,22
3083,2.3880284,-0.16371047,60,Draco Malfoy,s,good,7,0,23
3084,5.684684,-0.59842825,60,Lucius Malfoy,s,good,7,0,24
3085,4.1433935,-3.303172,60,Narcissa Malfoy,s,good,1,0,25
3086,-1.4619982,-2.7741265,60,Minerva McGonagall,g,bad,6,0,26
3087,-3.8461385,-4.0402713,60,"Alastor ""Mad-Eye"" Moody",n,bad,5,0,27
3088,0.8240752,-2.2297568,60,Peter Pettigrew,g,good,19,1,28
3089,0.98066884,-0.36023915,60,Harry Potter,g,bad,22,1,29
3090,0.16174792,-3.0826888,60,James Potter,g,bad,7,0,30
3091,-0.02644813,-2.5960312,60,Lily Potter,g,bad,5,0,31
3092,0.03019273,-0.73772866,60,Quirinus Quirrell,r,good,11,0,32
3093,-1.0100214,-3.9691358,60,Tom Riddle Sr.,m,bad,5,0,33
3094,-0.76415336,-3.9873495,60,Mary Riddle,m,bad,1,0,34
3095,-0.5365717,-3.5684767,60,Lord Voldemort,s,good,37,1,35
3096,0.885408,-0.033198964,60,Rita Skeeter,n,good,5,0,36
3097,-1.121355,-3.53459,60,Severus Snape,s,bad,4,0,37
3098,2.512288,-2.5006309,60,Nymphadora Tonks,h,bad,2,0,38
3099,0.42601937,-0.29765975,60,Dolores Janes Umbridge,n,good,12,0,39
3100,7.3170385,0.56609416,60,Arthur Weasley,g,bad,2,0,40
3101,-0.86970234,-3.9392111,60,Bill Weasley,g,bad,1,0,41
3102,-1.0685803,-4.006267,60,Charlie Weasley,g,bad,1,0,42
3103,0.2168764,-3.0010986,60,Fred Weasley,g,bad,3,0,43
3104,0.088193595,-3.0740511,60,George Weasley,g,bad,3,0,44
3105,-0.06627814,-3.1898906,60,Ginny Weasley,g,bad,2,0,45
3106,4.0765276,-1.5328076,60,Molly Weasley,g,bad,3,0,46
3107,2.3010738,-0.30084956,60,Ron Weasley,g,bad,14,0,47
3108,6.0191355,-0.44284818,60,Dobby,n,bad,5,0,48
3109,1.3930341,-0.14776699,60,Fluffy,n,good,4,0,49
3110,1.3332343,-0.050258785,60,Aragog,n,good,4,0,50
3111,3.1426697,-2.9522784,61,Regulus Arcturus Black,s,bad,4,0,0
3112,2.7709377,-2.627815,61,Sirius Black,g,bad,12,0,1
3113,-0.86654466,-0.5323044,61,Lavender Brown,g,good,1,0,2
3114,-1.0334669,-4.1812396,61,Cho Chang,r,bad,1,0,3
3115,0.98608583,-0.15084423,61,Vincent Crabbe,s,good,3,0,4
3116,-6.178315,-4.6795316,61,"Bartemius ""Barty"" Crouch Sr.",n,bad,2,0,5
3117,-4.1836033,-3.5587115,61,"Bartemius ""Barty"" Crouch Jr.",s,good,9,0,6
3118,6.799598,-1.5412123,61,Fleur Delacour,n,bad,1,0,7
3119,-0.79858565,-4.2384286,61,Cedric Diggory,h,bad,1,0,8
3120,1.0949274,-0.19530277,61,Albus Dumbledore,g,bad,18,1,9
3121,-0.619276,-1.9749463,61,Dudley Dursley,m,good,2,0,10
3122,0.6257237,-0.5887109,61,Petunia Dursley,m,good,4,0,11
3123,0.901338,0.1277656,61,Vernon Dursley,m,good,3,0,12
3124,0.25349894,-2.1623175,61,Argus Filch,n,good,10,0,13
3125,3.9769838,0.728507,61,Cornelius Fudge,n,good,3,0,14
3126,1.0373746,-0.19411922,61,Gregory Goyle,s,good,3,0,15
3127,-0.12878206,-0.6087706,61,Hermione Granger,g,bad,19,1,16
3128,-0.81892,-2.8594995,61,Rubeus Hagrid,g,bad,3,0,17
3129,-1.0077747,-4.007927,61,Igor Karkaroff,n,bad,1,0,18
3130,4.653939,-1.2569273,61,Bellatrix Lestrange,s,good,11,0,19
3131,-0.9634822,-4.0706096,61,Frank Longbottom,g,bad,1,0,20
3132,0.86208546,-1.7202932,61,Neville Longbottom,g,bad,2,0,21
3133,-0.3463682,-3.3997722,61,Remus Lupin,g,bad,2,0,22
3134,2.4128788,-0.27611926,61,Draco Malfoy,s,good,7,0,23
3135,5.7673974,-0.49842033,61,Lucius Malfoy,s,good,7,0,24
3136,4.083085,-3.2222605,61,Narcissa Malfoy,s,good,1,0,25
3137,-1.6144829,-2.8749278,61,Minerva McGonagall,g,bad,6,0,26
3138,-3.776751,-3.9675064,61,"Alastor ""Mad-Eye"" Moody",n,bad,5,0,27
3139,0.9693465,-2.1869476,61,Peter Pettigrew,g,good,19,1,28
3140,1.1100293,-0.33498204,61,Harry Potter,g,bad,22,1,29
3141,0.3537248,-2.9477704,61,James Potter,g,bad,7,0,30
3142,-0.072083116,-2.475304,61,Lily Potter,g,bad,5,0,31
3143,0.02642348,-0.6930672,61,Quirinus Quirrell,r,good,11,0,32
3144,-0.8824584,-4.0301046,61,Tom Riddle Sr.,m,bad,5,0,33
3145,-0.7800108,-4.041192,61,Mary Riddle,m,bad,1,0,34
3146,-0.70687807,-3.6276734,61,Lord Voldemort,s,good,37,1,35
3147,0.8829554,0.08133395,61,Rita Skeeter,n,good,5,0,36
3148,-1.2211436,-3.648136,61,Severus Snape,s,bad,4,0,37
3149,2.5650601,-2.5468373,61,Nymphadora Tonks,h,bad,2,0,38
3150,0.24947856,-0.43896157,61,Dolores Janes Umbridge,n,good,12,0,39
3151,7.333482,0.59441125,61,Arthur Weasley,g,bad,2,0,40
3152,-0.97521716,-4.031196,61,Bill Weasley,g,bad,1,0,41
3153,-1.1172713,-4.1339145,61,Charlie Weasley,g,bad,1,0,42
3154,0.13326587,-2.8789687,61,Fred Weasley,g,bad,3,0,43
3155,0.021273542,-3.020233,61,George Weasley,g,bad,3,0,44
3156,-0.036025584,-3.1136281,61,Ginny Weasley,g,bad,2,0,45
3157,4.058332,-1.5248138,61,Molly Weasley,g,bad,3,0,46
3158,2.2151873,-0.3192635,61,Ron Weasley,g,bad,14,0,47
3159,6.0427327,-0.51355106,61,Dobby,n,bad,5,0,48
3160,1.3891106,-0.10238155,61,Fluffy,n,good,4,0,49
3161,1.341104,-0.05813244,61,Aragog,n,good,4,0,50
3162,3.2517433,-2.959787,62,Regulus Arcturus Black,s,bad,4,0,0
3163,2.8810806,-2.571059,62,Sirius Black,g,bad,12,0,1
3164,-0.8639637,-0.5612611,62,Lavender Brown,g,good,1,0,2
3165,-1.0287973,-4.113425,62,Cho Chang,r,bad,1,0,3
3166,0.945435,-0.14715905,62,Vincent Crabbe,s,good,3,0,4
3167,-6.162814,-4.50846,62,"Bartemius ""Barty"" Crouch Sr.",n,bad,2,0,5
3168,-4.1349187,-3.5001411,62,"Bartemius ""Barty"" Crouch Jr.",s,good,9,0,6
3169,6.7451606,-1.3899732,62,Fleur Delacour,n,bad,1,0,7
3170,-0.8759236,-4.1121683,62,Cedric Diggory,h,bad,1,0,8
3171,1.1245139,-0.21636927,62,Albus Dumbledore,g,bad,18,1,9
3172,-0.6099863,-1.902073,62,Dudley Dursley,m,good,2,0,10
3173,0.74805045,-0.5260648,62,Petunia Dursley,m,good,4,0,11
3174,1.0517129,0.12211492,62,Vernon Dursley,m,good,3,0,12
3175,0.33183435,-2.177581,62,Argus Filch,n,good,10,0,13
3176,3.9005458,0.81028044,62,Cornelius Fudge,n,good,3,0,14
3177,1.1359774,-0.15137908,62,Gregory Goyle,s,good,3,0,15
3178,-0.119035535,-0.7194179,62,Hermione Granger,g,bad,19,1,16
3179,-0.75062454,-2.7896812,62,Rubeus Hagrid,g,bad,3,0,17
3180,-1.0226226,-4.093348,62,Igor Karkaroff,n,bad,1,0,18
3181,4.660199,-1.343684,62,Bellatrix Lestrange,s,good,11,0,19
3182,-1.0380021,-3.9020667,62,Frank Longbottom,g,bad,1,0,20
3183,0.8523874,-1.7302014,62,Neville Longbottom,g,bad,2,0,21
3184,-0.40304977,-3.3951528,62,Remus Lupin,g,bad,2,0,22
3185,2.3247817,-0.2630162,62,Draco Malfoy,s,good,7,0,23
3186,5.7155995,-0.63013434,62,Lucius Malfoy,s,good,7,0,24
3187,4.0113454,-3.3374066,62,Narcissa Malfoy,s,good,1,0,25
3188,-1.6366717,-2.9934366,62,Minerva McGonagall,g,bad,6,0,26
3189,-3.9045415,-4.1916137,62,"Alastor ""Mad-Eye"" Moody",n,bad,5,0,27
3190,1.0328237,-2.1453173,62,Peter Pettigrew,g,good,19,1,28
3191,1.2156999,-0.30236462,62,Harry Potter,g,bad,22,1,29
3192,0.42414147,-2.7850204,62,James Potter,g,bad,7,0,30
3193,0.038587045,-2.4328268,62,Lily Potter,g,bad,5,0,31
3194,0.08894233,-0.7518571,62,Quirinus Quirrell,r,good,11,0,32
3195,-0.9061958,-4.147117,62,Tom Riddle Sr.,m,bad,5,0,33
3196,-0.8510644,-4.0701237,62,Mary Riddle,m,bad,1,0,34
3197,-0.7016186,-3.7617774,62,Lord Voldemort,s,good,37,1,35
3198,0.94265985,0.022993114,62,Rita Skeeter,n,good,5,0,36
3199,-1.1289204,-3.6201208,62,Severus Snape,s,bad,4,0,37
3200,2.512439,-2.4186559,62,Nymphadora Tonks,h,bad,2,0,38
3201,0.24343814,-0.4840037,62,Dolores Janes Umbridge,n,good,12,0,39
3202,7.385,0.762011,62,Arthur Weasley,g,bad,2,0,40
3203,-1.0276878,-3.9791658,62,Bill Weasley,g,bad,1,0,41
3204,-1.008458,-4.143752,62,Charlie Weasley,g,bad,1,0,42
3205,0.122829266,-2.9446318,62,Fred Weasley,g,bad,3,0,43
3206,0.04996912,-2.9002771,62,George Weasley,g,bad,3,0,44
3207,0.017190672,-3.1821656,62,Ginny Weasley,g,bad,2,0,45
3208,3.9582598,-1.5895859,62,Molly Weasley,g,bad,3,0,46
3209,2.1296115,-0.4384002,62,Ron Weasley,g,bad,14,0,47
3210,6.127201,-0.5651011,62,Dobby,n,bad,5,0,48
3211,1.3522854,-0.2176684,62,Fluffy,n,good,4,0,49
3212,1.3186088,-0.052311327,62,Aragog,n,good,4,0,50
3213,3.2302322,-2.8736687,63,Regulus Arcturus Black,s,bad,4,0,0
3214,3.0491948,-2.618511,63,Sirius Black,g,bad,12,0,1
3215,-0.8370582,-0.5343656,63,Lavender Brown,g,good,1,0,2
3216,-1.1525327,-4.1651773,63,Cho Chang,r,bad,1,0,3
3217,0.98891985,-0.15004338,63,Vincent Crabbe,s,good,3,0,4
3218,-6.0840883,-4.7131014,63,"Bartemius ""Barty"" Crouch Sr.",n,bad,2,0,5
3219,-4.3015676,-3.6109762,63,"Bartemius ""Barty"" Crouch Jr.",s,good,9,0,6
3220,6.812425,-1.6034538,63,Fleur Delacour,n,bad,1,0,7
3221,-0.89680964,-4.222401,63,Cedric Diggory,h,bad,1,0,8
3222,1.1018761,-0.18494032,63,Albus Dumbledore,g,bad,18,1,9
3223,-0.62151253,-1.8692722,63,Dudley Dursley,m,good,2,0,10
3224,0.6697705,-0.53649324,63,Petunia Dursley,m,good,4,0,11
3225,0.974739,0.13215812,63,Vernon Dursley,m,good,3,0,12
3226,0.30725595,-2.1398392,63,Argus Filch,n,good,10,0,13
3227,3.8248568,0.6953264,63,Cornelius Fudge,n,good,3,0,14
3228,1.0055459,-0.06573582,63,Gregory Goyle,s,good,3,0,15
3229,0.056606602,-0.6356929,63,Hermione Granger,g,bad,19,1,16
3230,-0.82270527,-2.930534,63,Rubeus Hagrid,g,bad,3,0,17
3231,-1.0080445,-4.1264787,63,Igor Karkaroff,n,bad,1,0,18
3232,4.5147934,-1.2820137,63,Bellatrix Lestrange,s,good,11,0,19
3233,-1.0977448,-4.0465126,63,Frank Longbottom,g,bad,1,0,20
3234,0.69999987,-1.7889786,63,Neville Longbottom,g,bad,2,0,21
3235,-0.31932396,-3.3836303,63,Remus Lupin,g,bad,2,0,22
3236,2.1853402,-0.27478278,63,Draco Malfoy,s,good,7,0,23
3237,5.708464,-0.6461699,63,Lucius Malfoy,s,good,7,0,24
3238,4.140436,-3.3209121,63,Narcissa Malfoy,s,good,1,0,25
3239,-1.5123225,-2.9340594,63,Minerva McGonagall,g,bad,6,0,26
3240,-3.9425588,-4.070302,63,"Alastor ""Mad-Eye"" Moody",n,bad,5,0,27
3241,0.8858387,-2.2919667,63,Peter Pettigrew,g,good,19,1,28
3242,1.1575621,-0.33335596,63,Harry Potter,g,bad,22,1,29
3243,0.35845548,-2.9594252,63,James Potter,g,bad,7,0,30
3244,0.025200682,-2.4107952,63,Lily Potter,g,bad,5,0,31
3245,0.11050649,-0.6169974,63,Quirinus Quirrell,r,good,11,0,32
3246,-0.85706824,-4.0380607,63,Tom Riddle Sr.,m,bad,5,0,33
3247,-0.8036852,-3.9787982,63,Mary Riddle,m,bad,1,0,34
3248,-0.66252244,-3.7280219,63,Lord Voldemort,s,good,37,1,35
3249,0.94516766,0.008211414,63,Rita Skeeter,n,good,5,0,36
3250,-1.1333809,-3.713341,63,Severus Snape,s,bad,4,0,37
3251,2.4738493,-2.4134336,63,Nymphadora Tonks,h,bad,2,0,38
3252,0.4607404,-0.3199223,63,Dolores Janes Umbridge,n,good,12,0,39
3253,7.3583555,0.7552894,63,Arthur Weasley,g,bad,2,0,40
3254,-1.0592012,-3.8980823,63,Bill Weasley,g,bad,1,0,41
3255,-1.0003147,-4.0548506,63,Charlie Weasley,g,bad,1,0,42
3256,0.09479795,-2.972688,63,Fred Weasley,g,bad,3,0,43
3257,0.056479245,-2.838032,63,George Weasley,g,bad,3,0,44
3258,-0.044276018,-3.1407375,63,Ginny Weasley,g,bad,2,0,45
3259,3.897105,-1.558067,63,Molly Weasley,g,bad,3,0,46
3260,2.112864,-0.37513265,63,Ron Weasley,g,bad,14,0,47
3261,6.1752114,-0.59376854,63,Dobby,n,bad,5,0,48
3262,1.3487488,-0.15980917,63,Fluffy,n,good,4,0,49
3263,1.3720989,-0.07684797,63,Aragog,n,good,4,0,50
3264,3.0635567,-2.9189434,64,Regulus Arcturus Black,s,bad,4,0,0
3265,2.97497,-2.630309,64,Sirius Black,g,bad,12,0,1
3266,-0.85889935,-0.44283682,64,Lavender Brown,g,good,1,0,2
3267,-1.2359327,-4.2537503,64,Cho Chang,r,bad,1,0,3
3268,1.1100216,0.0051927823,64,Vincent Crabbe,s,good,3,0,4
3269,-6.2342772,-4.564051,64,"Bartemius ""Barty"" Crouch Sr.",n,bad,2,0,5
3270,-4.1410055,-3.63987,64,"Bartemius ""Barty"" Crouch Jr.",s,good,9,0,6
3271,6.860388,-1.5678684,64,Fleur Delacour,n,bad,1,0,7
3272,-0.9998387,-4.2819033,64,Cedric Diggory,h,bad,1,0,8
3273,1.1134216,-0.19500196,64,Albus Dumbledore,g,bad,18,1,9
3274,-0.779991,-1.8692856,64,Dudley Dursley,m,good,2,0,10
3275,0.5751797,-0.5344676,64,Petunia Dursley,m,good,4,0,11
3276,1.025279,0.08976984,64,Vernon Dursley,m,good,3,0,12
3277,0.24947369,-2.2427595,64,Argus Filch,n,good,10,0,13
3278,3.8427496,0.65219027,64,Cornelius Fudge,n,good,3,0,14
3279,1.086883,-0.07471035,64,Gregory Goyle,s,good,3,0,15
3280,0.0007412727,-0.5083443,64,Hermione Granger,g,bad,19,1,16
3281,-0.8808188,-2.9267042,64,Rubeus Hagrid,g,bad,3,0,17
3282,-1.124004,-4.123793,64,Igor Karkaroff,n,bad,1,0,18
3283,4.582633,-1.452586,64,Bellatrix Lestrange,s,good,11,0,19
3284,-1.1765715,-4.0091825,64,Frank Longbottom,g,bad,1,0,20
3285,0.70046663,-1.7000176,64,Neville Longbottom,g,bad,2,0,21
3286,-0.17512852,-3.3920116,64,Remus Lupin,g,bad,2,0,22
3287,2.0650773,-0.22809666,64,Draco Malfoy,s,good,7,0,23
3288,5.557011,-0.6130704,64,Lucius Malfoy,s,good,7,0,24
3289,4.2076187,-3.240669,64,Narcissa Malfoy,s,good,1,0,25
3290,-1.5929013,-2.8672822,64,Minerva McGonagall,g,bad,6,0,26
3291,-3.95519,-4.1085815,64,"Alastor ""Mad-Eye"" Moody",n,bad,5,0,27
3292,1.0804526,-2.3469195,64,Peter Pettigrew,g,good,19,1,28
3293,1.0034053,-0.41819054,64,Harry Potter,g,bad,22,1,29
3294,0.34706056,-2.8018227,64,James Potter,g,bad,7,0,30
3295,0.09657884,-2.4685073,64,Lily Potter,g,bad,5,0,31
3296,-0.0063422984,-0.6669128,64,Quirinus Quirrell,r,good,11,0,32
3297,-0.8841305,-4.084457,64,Tom Riddle Sr.,m,bad,5,0,33
3298,-0.9019666,-3.9536543,64,Mary Riddle,m,bad,1,0,34
3299,-0.7698726,-3.8022504,64,Lord Voldemort,s,good,37,1,35
3300,1.0268129,0.03173653,64,Rita Skeeter,n,good,5,0,36
3301,-0.92036945,-3.5645654,64,Severus Snape,s,bad,4,0,37
3302,2.470052,-2.4047678,64,Nymphadora Tonks,h,bad,2,0,38
3303,0.5360754,-0.2655283,64,Dolores Janes Umbridge,n,good,12,0,39
3304,7.2675505,0.7509324,64,Arthur Weasley,g,bad,2,0,40
3305,-1.1124465,-3.9640749,64,Bill Weasley,g,bad,1,0,41
3306,-1.0190365,-4.1033897,64,Charlie Weasley,g,bad,1,0,42
3307,0.09518869,-3.1058328,64,Fred Weasley,g,bad,3,0,43
3308,0.0823501,-2.830309,64,George Weasley,g,bad,3,0,44
3309,0.08669517,-3.0697927,64,Ginny Weasley,g,bad,2,0,45
3310,3.8926666,-1.5810646,64,Molly Weasley,g,bad,3,0,46
3311,2.0378044,-0.2723811,64,Ron Weasley,g,bad,14,0,47
3312,6.0827293,-0.62981987,64,Dobby,n,bad,5,0,48
3313,1.398868,-0.14803442,64,Fluffy,n,good,4,0,49
3314,1.4684632,-0.06282973,64,Aragog,n,good,4,0,50
3315,3.084957,-3.0349407,65,Regulus Arcturus Black,s,bad,4,0,0
3316,2.9950402,-2.6304588,65,Sirius Black,g,bad,12,0,1
3317,-0.87242913,-0.42872113,65,Lavender Brown,g,good,1,0,2
3318,-1.2445468,-4.270064,65,Cho Chang,r,bad,1,0,3
3319,1.1068842,-0.0629947,65,Vincent Crabbe,s,good,3,0,4
3320,-6.17725,-4.5597563,65,"Bartemius ""Barty"" Crouch Sr.",n,bad,2,0,5
3321,-4.1970863,-3.5931904,65,"Bartemius ""Barty"" Crouch Jr.",s,good,9,0,6
3322,6.798495,-1.4973645,65,Fleur Delacour,n,bad,1,0,7
3323,-0.9371834,-4.2151833,65,Cedric Diggory,h,bad,1,0,8
3324,1.0251746,-0.13807154,65,Albus Dumbledore,g,bad,18,1,9
3325,-0.6849929,-1.8935438,65,Dudley Dursley,m,good,2,0,10
3326,0.59153837,-0.54175717,65,Petunia Dursley,m,good,4,0,11
3327,0.9102382,0.18649603,65,Vernon Dursley,m,good,3,0,12
3328,0.43508554,-2.2264624,65,Argus Filch,n,good,10,0,13
3329,3.7747939,0.6952962,65,Cornelius Fudge,n,good,3,0,14
3330,1.1107415,-0.040460523,65,Gregory Goyle,s,good,3,0,15
3331,0.14623408,-0.61883914,65,Hermione Granger,g,bad,19,1,16
3332,-0.85761416,-2.9143271,65,Rubeus Hagrid,g,bad,3,0,17
3333,-1.1329355,-4.137363,65,Igor Karkaroff,n,bad,1,0,18
3334,4.5213666,-1.4172848,65,Bellatrix Lestrange,s,good,11,0,19
3335,-1.2381426,-3.9502065,65,Frank Longbottom,g,bad,1,0,20
3336,0.7357633,-1.7210681,65,Neville Longbottom,g,bad,2,0,21
3337,-0.17084707,-3.2311828,65,Remus Lupin,g,bad,2,0,22
3338,1.9663807,-0.2686782,65,Draco Malfoy,s,good,7,0,23
3339,5.706101,-0.5667262,65,Lucius Malfoy,s,good,7,0,24
3340,4.2779226,-3.3120108,65,Narcissa Malfoy,s,good,1,0,25
3341,-1.5783553,-2.922529,65,Minerva McGonagall,g,bad,6,0,26
3342,-4.013748,-4.034229,65,"Alastor ""Mad-Eye"" Moody",n,bad,5,0,27
3343,1.0235435,-2.2222824,65,Peter Pettigrew,g,good,19,1,28
3344,1.0510771,-0.35243842,65,Harry Potter,g,bad,22,1,29
3345,0.47860035,-2.8313086,65,James Potter,g,bad,7,0,30
3346,0.051252738,-2.4001927,65,Lily Potter,g,bad,5,0,31
3347,0.03489255,-0.8058645,65,Quirinus Quirrell,r,good,11,0,32
3348,-0.82370925,-4.040132,65,Tom Riddle Sr.,m,bad,5,0,33
3349,-0.9653706,-4.008298,65,Mary Riddle,m,bad,1,0,34
3350,-0.698143,-3.7715309,65,Lord Voldemort,s,good,37,1,35
3351,1.061083,0.14418979,65,Rita Skeeter,n,good,5,0,36
3352,-1.0578164,-3.6567533,65,Severus Snape,s,bad,4,0,37
3353,2.4853196,-2.440586,65,Nymphadora Tonks,h,bad,2,0,38
3354,0.4500922,-0.33762154,65,Dolores Janes Umbridge,n,good,12,0,39
3355,7.2874045,0.7014896,65,Arthur Weasley,g,bad,2,0,40
3356,-1.1049637,-4.0417256,65,Bill Weasley,g,bad,1,0,41
3357,-1.0128638,-4.028374,65,Charlie Weasley,g,bad,1,0,42
3358,0.16791892,-3.0384803,65,Fred Weasley,g,bad,3,0,43
3359,0.16041906,-2.8687181,65,George Weasley,g,bad,3,0,44
3360,-0.018743673,-3.121277,65,Ginny Weasley,g,bad,2,0,45
3361,3.9079123,-1.6729344,65,Molly Weasley,g,bad,3,0,46
3362,1.9410783,-0.3594912,65,Ron Weasley,g,bad,14,0,47
3363,6.279958,-0.6877125,65,Dobby,n,bad,5,0,48
3364,1.3856473,-0.030156067,65,Fluffy,n,good,4,0,49
3365,1.494296,0.046701986,65,Aragog,n,good,4,0,50
3366,3.0566719,-3.020025,66,Regulus Arcturus Black,s,bad,4,0,0
3367,2.9312565,-2.6366837,66,Sirius Black,g,bad,12,0,1
3368,-0.8464417,-0.49405774,66,Lavender Brown,g,good,1,0,2
3369,-1.1494095,-4.0656137,66,Cho Chang,r,bad,1,0,3
3370,1.1161072,0.031392768,66,Vincent Crabbe,s,good,3,0,4
3371,-6.040504,-4.5773244,66,"Bartemius ""Barty"" Crouch Sr.",n,bad,2,0,5
3372,-4.2097487,-3.708019,66,"Bartemius ""Barty"" Crouch Jr.",s,good,9,0,6
3373,6.685629,-1.5176146,66,Fleur Delacour,n,bad,1,0,7
3374,-0.8470541,-4.146391,66,Cedric Diggory,h,bad,1,0,8
3375,1.1197925,-0.16283956,66,Albus Dumbledore,g,bad,18,1,9
3376,-0.76161736,-1.8824773,66,Dudley Dursley,m,good,2,0,10
3377,0.62973255,-0.62319326,66,Petunia Dursley,m,good,4,0,11
3378,0.87909317,0.09218722,66,Vernon Dursley,m,good,3,0,12
3379,0.43282923,-2.1943371,66,Argus Filch,n,good,10,0,13
3380,3.908178,0.66808945,66,Cornelius Fudge,n,good,3,0,14
3381,1.133076,0.027409887,66,Gregory Goyle,s,good,3,0,15
3382,0.016235104,-0.561353,66,Hermione Granger,g,bad,19,1,16
