,x,y,id,t,tau
0,0.014114103498453661,-0.13586455944999834,0,0,2
1,-0.7716032529754108,0.19857470214254963,1,0,1
2,0.11354175618266318,0.1036460488783775,2,0,2
3,-0.023545098559884375,-0.40420202881806006,3,0,2
4,-0.29577703906835423,0.058692221428197106,4,0,2
5,-0.6175502080811115,0.5608906489919401,5,0,0
6,-0.8985642176173337,-0.23018876002221597,6,0,0
7,0.028641524192581834,-0.744283891475031,7,0,1
8,-0.18319804363469544,-0.3591852201481867,8,0,2
9,-0.5013597042518592,0.433859773701373,9,0,1
10,-0.5134006403586613,0.22548723349761612,10,0,1
11,-0.5793868133967944,-0.6807841681489419,11,0,0
12,0.049135161139410084,-0.3153154593086861,12,0,2
13,0.3374906062722594,-0.7788415361174159,13,0,0
14,0.5022367345913357,-0.014607327068777721,14,0,2
15,0.7987682033733781,-0.3763719065812821,15,0,0
16,-0.8046794035749932,0.06121904954360043,16,0,0
17,0.45067785234524615,0.02640899890615492,17,0,2
18,-0.6056657107705551,0.6630334572574137,18,0,0
19,-0.04810048264683886,0.7463313569870961,19,0,1
20,0.6343485184514561,0.20264761644678056,20,0,1
21,-0.5383718363713528,-0.27536051060178157,21,0,0
22,0.529238253730189,-0.4747296153913346,22,0,1
23,0.008287525100998703,0.2182818945577652,23,0,2
24,0.976768233803443,0.09707067272893705,24,0,0
25,0.28674330283711413,-0.5049328035410234,25,0,1
26,0.22535333078385372,0.8005556256281218,26,0,0
27,0.22588232438144756,-0.05768533014106238,27,0,2
28,-0.6496991895519706,-0.195068105650001,28,0,2
29,-0.36189639526679246,-0.2515775674033247,29,0,2
30,0.20775112023751222,0.18779906222974657,30,0,2
31,0.48870787484309397,-0.8514601083910392,31,0,0
32,0.25627625163805384,0.49052229649977624,32,0,1
33,-0.38532092022248043,-0.4358273299786773,33,0,1
34,0.5610146270411354,0.5319732237412711,34,0,0
35,0.4897285879720939,-0.13735574373989765,35,0,2
36,0.18003363075785808,-0.7610443820791267,36,0,2
37,-0.3079394363893891,-0.845731239796128,37,0,1
38,-0.6990308316760218,0.08123075676302606,38,0,2
39,0.38797726326272713,-0.6486926990776208,39,0,0
40,0.8120759952318488,-0.09374618710226632,40,0,1
41,0.04911561032695536,0.6022213762088903,41,0,1
42,0.5717132649393256,-0.7240095520369849,42,0,0
43,0.15759021509024693,-0.21247463345871337,43,0,2
44,-0.07943277099536165,0.030905702005400992,44,0,2
45,0.14097599162473484,0.540832091303104,45,0,1
46,-0.048262900163722276,0.546817849958227,46,0,2
47,0.3391368967314406,-0.26185692007527284,47,0,2
48,-0.37399991882139444,0.05278566006090678,48,0,2
49,0.9528511380953997,-0.012287622483189228,49,0,0
50,-0.07612868298121281,0.3668840121570336,50,0,2
51,0.8291884492595145,0.22048465077710472,51,0,0
52,0.3397184685536575,0.45883298907087616,52,0,0
53,-0.8282326938277575,-0.06160203775740435,53,0,0
54,-0.10607282516639661,-0.21296095256053318,54,0,2
55,-0.2696231687895727,0.5618335075325694,55,0,1
56,0.3900056489368799,0.2703586711181927,56,0,2
57,0.6930353554493066,0.15103712859957782,57,0,1
58,-0.4584702281147371,-0.13677597240587017,58,0,2
59,-0.29410536403437987,0.6519759766056165,59,0,2
60,-0.5816316158363292,-0.049697707052860106,60,0,0
61,-0.4189236635253371,0.0945140323626742,61,0,2
62,0.5620015865298374,0.2793580323115488,62,0,0
63,0.6253570924571105,0.6276632927616418,63,0,1
64,0.1983076238063734,-0.4238840323409744,64,0,1
65,-0.35857363727148334,0.6591132625867738,65,0,0
66,-0.2505679171732237,-0.13525026850404273,66,0,1
67,0.25000017209784187,0.8639948834702073,67,0,0
68,0.6805622467205819,-0.5636437662158106,68,0,0
69,0.20427402267807535,-0.6618507776143316,69,0,1
70,0.32777877228796237,-0.3427480175196489,70,0,2
71,0.7079749380079623,0.3669778531117909,71,0,1
72,0.606601896890561,0.4353721615501176,72,0,1
73,-0.29504020527155933,-0.1894668108313739,73,0,2
74,0.1352556480548504,-0.3868054771846876,74,0,2
75,-0.280970256169402,0.4146892344368016,75,0,1
76,0.48323356053460986,-0.2742023673468119,76,0,1
77,-0.7438567211476228,-0.3987682878700188,77,0,0
78,0.6920315028934378,-0.215460223429319,78,0,1
79,-0.0674347727050511,0.9465011068357821,79,0,0
80,0.28530139784455716,0.048264257298471135,80,0,2
81,-0.11746303582647294,0.31858336586296476,81,0,2
82,-0.07070078164822026,0.04777248629646593,82,0,2
83,0.2232069806782366,-0.9416625951672024,83,0,0
84,0.08108867995699819,0.9294856522235546,84,0,0
85,-0.6000686354567308,0.007588101178893618,85,0,0
86,0.12411499579996993,-0.6472814933702448,86,0,2
87,0.4560065106680901,-0.511637667711611,87,0,0
88,-0.2038962970860049,0.49995678388216586,88,0,2
89,0.13736980294386078,0.3986330981980786,89,0,1
90,-0.4039957058731065,0.5853558587644679,90,0,0
91,-0.30404020691050415,0.29993949967080735,91,0,0
92,-0.34376969040076993,-0.48617938026850555,92,0,0
93,0.2367089686564683,0.28090257184197326,93,0,1
94,0.3539909636402197,-0.17789400380784456,94,0,0
95,-1.0,-0.10750161129649935,95,0,0
