,x_emb,y_emb,t,name,house,good_bad,degree,main,id
1663,-1.7181373,-3.2727423,32,Lily Potter,g,bad,116,0,31
1664,0.22069317,-0.46508315,32,Quirinus Quirrell,r,good,248,1,32
1665,-1.6281877,-3.0373073,32,Tom Riddle Sr.,m,bad,121,0,33
1666,-1.8677622,-3.269294,32,Mary Riddle,m,bad,37,0,34
1667,0.590247,0.0007892875,32,Lord Voldemort,s,good,213,1,35
1668,1.1069714,0.5436054,32,Rita Skeeter,n,good,98,0,36
1669,-1.5339018,-2.7636306,32,Severus Snape,s,bad,95,0,37
1670,-1.9189386,-3.195055,32,Nymphadora Tonks,h,bad,48,0,38
1671,1.1850328,0.38346446,32,Dolores Janes Umbridge,n,good,212,1,39
1672,-1.8369435,-3.1326554,32,Arthur Weasley,g,bad,10,0,40
1673,-1.7961594,-3.3061147,32,Bill Weasley,g,bad,37,0,41
1674,-1.8810658,-3.2760172,32,Charlie Weasley,g,bad,37,0,42
1675,-1.6872364,-3.355031,32,Fred Weasley,g,bad,66,0,43
1676,-1.9159145,-3.1832542,32,George Weasley,g,bad,66,0,44
1677,-1.9195061,-3.1503394,32,Ginny Weasley,g,bad,56,0,45
1678,-2.1118367,-3.6148798,32,Molly Weasley,g,bad,55,0,46
1679,-1.9615929,-3.3674705,32,Ron Weasley,g,bad,132,0,47
1680,-2.2953799,-3.8775768,32,Dobby,n,bad,43,0,48
1681,0.9305865,0.42742282,32,Fluffy,n,good,69,0,49
1682,0.91137344,0.47039592,32,Aragog,n,good,69,0,50
1683,-0.9865945,-1.976446,33,Regulus Arcturus Black,s,bad,72,0,0
1684,-1.6913712,-2.9791796,33,Sirius Black,g,bad,146,0,1
1685,0.7928709,0.44012314,33,Lavender Brown,g,good,19,0,2
1686,-1.8545451,-3.2174003,33,Cho Chang,r,bad,37,0,3
1687,0.9960615,0.42965475,33,Vincent Crabbe,s,good,55,0,4
1688,-1.9043722,-3.2788427,33,"Bartemius ""Barty"" Crouch Sr.",n,bad,18,0,5
1689,0.990667,0.29622757,33,"Bartemius ""Barty"" Crouch Jr.",s,good,70,0,6
1690,-1.8055382,-3.3642516,33,Fleur Delacour,n,bad,11,0,7
1691,-1.7584592,-3.354079,33,Cedric Diggory,h,bad,37,0,8
1692,-1.7887154,-3.383327,33,Albus Dumbledore,g,bad,180,0,9
1693,1.049671,0.24451205,33,Dudley Dursley,m,good,25,0,10
1694,1.0216194,0.35364303,33,Petunia Dursley,m,good,63,0,11
1695,0.82817364,0.52862084,33,Vernon Dursley,m,good,58,0,12
1696,0.50933295,-0.26963788,33,Argus Filch,n,good,108,0,13
1697,1.1753558,0.40321052,33,Cornelius Fudge,n,good,42,0,14
1698,1.0045798,0.53698105,33,Gregory Goyle,s,good,55,0,15
1699,-1.8875725,-3.2346866,33,Hermione Granger,g,bad,196,1,16
1700,-1.5685557,-3.1123633,33,Rubeus Hagrid,g,bad,49,0,17
1701,-1.6915827,-3.021925,33,Igor Karkaroff,n,bad,37,0,18
1702,0.70331335,0.32937908,33,Bellatrix Lestrange,s,good,98,0,19
1703,-1.8034446,-3.4263408,33,Frank Longbottom,g,bad,37,0,20
1704,-1.6258098,-3.3571327,33,Neville Longbottom,g,bad,44,0,21
1705,-1.790948,-3.1455896,33,Remus Lupin,g,bad,56,0,22
1706,1.1694115,0.51245165,33,Draco Malfoy,s,good,95,0,23
1707,1.024154,0.24375759,33,Lucius Malfoy,s,good,63,0,24
1708,0.21427938,-0.24822475,33,Narcissa Malfoy,s,good,12,0,25
1709,-1.8091217,-3.6349208,33,Minerva McGonagall,g,bad,142,0,26
1710,-1.8248054,-3.357039,33,"Alastor ""Mad-Eye"" Moody",n,bad,101,0,27
1711,0.8880366,0.018499482,33,Peter Pettigrew,g,good,189,0,28
1712,-1.8446472,-3.299609,33,Harry Potter,g,bad,201,1,29
1713,-1.7159339,-3.5116675,33,James Potter,g,bad,160,0,30
1714,-1.7008264,-3.229667,33,Lily Potter,g,bad,116,0,31
1715,0.32423842,-0.32486394,33,Quirinus Quirrell,r,good,248,1,32
1716,-1.5715324,-2.959079,33,Tom Riddle Sr.,m,bad,121,0,33
1717,-1.8820809,-3.2896168,33,Mary Riddle,m,bad,37,0,34
1718,0.60922694,0.022667138,33,Lord Voldemort,s,good,213,1,35
1719,1.0955422,0.50763875,33,Rita Skeeter,n,good,98,0,36
1720,-1.5823764,-2.8201642,33,Severus Snape,s,bad,95,0,37
1721,-1.9501033,-3.2409887,33,Nymphadora Tonks,h,bad,48,0,38
1722,1.1680965,0.3451661,33,Dolores Janes Umbridge,n,good,212,1,39
1723,-1.8659627,-3.1871915,33,Arthur Weasley,g,bad,10,0,40
1724,-1.7783681,-3.2929864,33,Bill Weasley,g,bad,37,0,41
1725,-1.9218535,-3.32888,33,Charlie Weasley,g,bad,37,0,42
1726,-1.6897081,-3.3489823,33,Fred Weasley,g,bad,66,0,43
1727,-1.9549575,-3.2505553,33,George Weasley,g,bad,66,0,44
1728,-1.8965923,-3.1163437,33,Ginny Weasley,g,bad,56,0,45
1729,-2.113842,-3.6191533,33,Molly Weasley,g,bad,55,0,46
1730,-1.9865144,-3.4102094,33,Ron Weasley,g,bad,132,0,47
1731,-2.3327777,-3.9188347,33,Dobby,n,bad,43,0,48
1732,0.96999353,0.49582386,33,Fluffy,n,good,69,0,49
1733,0.96954256,0.5766424,33,Aragog,n,good,69,0,50
1734,-1.000106,-2.0013297,34,Regulus Arcturus Black,s,bad,72,0,0
1735,-1.6985857,-2.984972,34,Sirius Black,g,bad,146,0,1
1736,0.81322795,0.4827417,34,Lavender Brown,g,good,19,0,2
1737,-1.8506398,-3.211816,34,Cho Chang,r,bad,37,0,3
1738,1.0251536,0.46842018,34,Vincent Crabbe,s,good,55,0,4
1739,-1.8946148,-3.2565293,34,"Bartemius ""Barty"" Crouch Sr.",n,bad,18,0,5
1740,0.9683201,0.23480351,34,"Bartemius ""Barty"" Crouch Jr.",s,good,70,0,6
1741,-1.8162643,-3.3739135,34,Fleur Delacour,n,bad,11,0,7
1742,-1.7819699,-3.3977084,34,Cedric Diggory,h,bad,37,0,8
1743,-1.7847884,-3.3693454,34,Albus Dumbledore,g,bad,180,0,9
1744,1.1094567,0.33942184,34,Dudley Dursley,m,good,25,0,10
1745,1.0655887,0.4150803,34,Petunia Dursley,m,good,63,0,11
1746,0.8575032,0.56870735,34,Vernon Dursley,m,good,58,0,12
1747,0.4744281,-0.2944003,34,Argus Filch,n,good,108,0,13
1748,1.221257,0.47361884,34,Cornelius Fudge,n,good,42,0,14
1749,1.076971,0.63851565,34,Gregory Goyle,s,good,55,0,15
1750,-1.9202915,-3.2905166,34,Hermione Granger,g,bad,196,1,16
1751,-1.5544726,-3.1037219,34,Rubeus Hagrid,g,bad,49,0,17
1752,-1.6735115,-2.9978442,34,Igor Karkaroff,n,bad,37,0,18
1753,0.69622916,0.324282,34,Bellatrix Lestrange,s,good,98,0,19
1754,-1.776825,-3.3960094,34,Frank Longbottom,g,bad,37,0,20
1755,-1.6397976,-3.3824701,34,Neville Longbottom,g,bad,44,0,21
1756,-1.790977,-3.128045,34,Remus Lupin,g,bad,56,0,22
1757,1.1217356,0.41417974,34,Draco Malfoy,s,good,95,0,23
1758,1.0364997,0.25460562,34,Lucius Malfoy,s,good,63,0,24
1759,0.21490383,-0.23313066,34,Narcissa Malfoy,s,good,12,0,25
1760,-1.7663101,-3.551267,34,Minerva McGonagall,g,bad,142,0,26
1761,-1.8605442,-3.4233015,34,"Alastor ""Mad-Eye"" Moody",n,bad,101,0,27
1762,0.8659922,-0.01820461,34,Peter Pettigrew,g,good,189,0,28
1763,-1.8653636,-3.3251832,34,Harry Potter,g,bad,201,1,29
1764,-1.7043153,-3.5015142,34,James Potter,g,bad,160,0,30
1765,-1.7713882,-3.3348708,34,Lily Potter,g,bad,116,0,31
1766,0.32890502,-0.33411768,34,Quirinus Quirrell,r,good,248,1,32
1767,-1.5584575,-2.9218576,34,Tom Riddle Sr.,m,bad,121,0,33
1768,-1.8453618,-3.2341828,34,Mary Riddle,m,bad,37,0,34
1769,0.63303286,0.014502279,34,Lord Voldemort,s,good,213,1,35
1770,1.0969034,0.50902134,34,Rita Skeeter,n,good,98,0,36
1771,-1.5550305,-2.7572918,34,Severus Snape,s,bad,95,0,37
1772,-1.9513203,-3.2426825,34,Nymphadora Tonks,h,bad,48,0,38
1773,1.2251312,0.4307496,34,Dolores Janes Umbridge,n,good,212,1,39
1774,-1.9169611,-3.2539687,34,Arthur Weasley,g,bad,10,0,40
1775,-1.7817763,-3.3095958,34,Bill Weasley,g,bad,37,0,41
1776,-1.9088804,-3.3280673,34,Charlie Weasley,g,bad,37,0,42
1777,-1.6978881,-3.3749163,34,Fred Weasley,g,bad,66,0,43
1778,-1.9660243,-3.2522497,34,George Weasley,g,bad,66,0,44
1779,-1.9161073,-3.1429887,34,Ginny Weasley,g,bad,56,0,45
1780,-2.0847263,-3.5705497,34,Molly Weasley,g,bad,55,0,46
1781,-2.003645,-3.4268844,34,Ron Weasley,g,bad,132,0,47
1782,-2.3929567,-3.9865074,34,Dobby,n,bad,43,0,48
1783,0.99431705,0.53046614,34,Fluffy,n,good,69,0,49
1784,0.96621543,0.56762433,34,Aragog,n,good,69,0,50
1785,-1.0015428,-1.9993474,35,Regulus Arcturus Black,s,bad,72,0,0
1786,-1.7101036,-3.0174003,35,Sirius Black,g,bad,146,0,1
1787,0.7911019,0.44380632,35,Lavender Brown,g,good,19,0,2
1788,-1.8342644,-3.1865356,35,Cho Chang,r,bad,37,0,3
1789,1.0368046,0.47449172,35,Vincent Crabbe,s,good,55,0,4
1790,-1.931689,-3.3251944,35,"Bartemius ""Barty"" Crouch Sr.",n,bad,18,0,5
1791,0.98199546,0.26156187,35,"Bartemius ""Barty"" Crouch Jr.",s,good,70,0,6
1792,-1.8446051,-3.3946378,35,Fleur Delacour,n,bad,11,0,7
1793,-1.79185,-3.412078,35,Cedric Diggory,h,bad,37,0,8
1794,-1.8230644,-3.4000707,35,Albus Dumbledore,g,bad,180,0,9
1795,1.0915265,0.31373647,35,Dudley Dursley,m,good,25,0,10
1796,1.0635228,0.40603134,35,Petunia Dursley,m,good,63,0,11
1797,0.9266183,0.6894767,35,Vernon Dursley,m,good,58,0,12
1798,0.48189119,-0.27026412,35,Argus Filch,n,good,108,0,13
1799,1.2391872,0.48485073,35,Cornelius Fudge,n,good,42,0,14
1800,1.057573,0.58017755,35,Gregory Goyle,s,good,55,0,15
1801,-1.9289231,-3.278329,35,Hermione Granger,g,bad,196,1,16
1802,-1.5927835,-3.1446435,35,Rubeus Hagrid,g,bad,49,0,17
1803,-1.6910571,-3.0350378,35,Igor Karkaroff,n,bad,37,0,18
1804,0.73267215,0.3883217,35,Bellatrix Lestrange,s,good,98,0,19
1805,-1.7787511,-3.406345,35,Frank Longbottom,g,bad,37,0,20
1806,-1.6381387,-3.3683627,35,Neville Longbottom,g,bad,44,0,21
1807,-1.80445,-3.1548662,35,Remus Lupin,g,bad,56,0,22
1808,1.1367956,0.43516016,35,Draco Malfoy,s,good,95,0,23
1809,1.0470788,0.26944286,35,Lucius Malfoy,s,good,63,0,24
1810,0.23681003,-0.19276778,35,Narcissa Malfoy,s,good,12,0,25
1811,-1.7682288,-3.556415,35,Minerva McGonagall,g,bad,142,0,26
1812,-1.8965693,-3.490474,35,"Alastor ""Mad-Eye"" Moody",n,bad,101,0,27
1813,0.86680806,-0.00500854,35,Peter Pettigrew,g,good,189,0,28
1814,-1.83847,-3.2958848,35,Harry Potter,g,bad,201,1,29
1815,-1.7159386,-3.5284295,35,James Potter,g,bad,160,0,30
1816,-1.7573735,-3.3272707,35,Lily Potter,g,bad,116,0,31
1817,0.3477261,-0.34461078,35,Quirinus Quirrell,r,good,248,1,32
1818,-1.5523472,-2.916417,35,Tom Riddle Sr.,m,bad,121,0,33
1819,-1.8436344,-3.2302475,35,Mary Riddle,m,bad,37,0,34
1820,0.59223914,-0.05045278,35,Lord Voldemort,s,good,213,1,35
1821,1.092641,0.49067888,35,Rita Skeeter,n,good,98,0,36
1822,-1.5339564,-2.733811,35,Severus Snape,s,bad,95,0,37
1823,-1.9629873,-3.249936,35,Nymphadora Tonks,h,bad,48,0,38
1824,1.2083763,0.40031788,35,Dolores Janes Umbridge,n,good,212,1,39
1825,-1.9469516,-3.299489,35,Arthur Weasley,g,bad,10,0,40
1826,-1.8006489,-3.3364584,35,Bill Weasley,g,bad,37,0,41
1827,-1.8937881,-3.3248749,35,Charlie Weasley,g,bad,37,0,42
1828,-1.7172168,-3.4110663,35,Fred Weasley,g,bad,66,0,43
1829,-1.9647198,-3.2237675,35,George Weasley,g,bad,66,0,44
1830,-1.9642153,-3.2216213,35,Ginny Weasley,g,bad,56,0,45
1831,-2.090987,-3.580563,35,Molly Weasley,g,bad,55,0,46
1832,-2.0357404,-3.500135,35,Ron Weasley,g,bad,132,0,47
1833,-2.4365551,-4.0527987,35,Dobby,n,bad,43,0,48
1834,1.0158051,0.5799951,35,Fluffy,n,good,69,0,49
1835,0.96972376,0.5615444,35,Aragog,n,good,69,0,50
1836,-1.0245204,-2.0559895,36,Regulus Arcturus Black,s,bad,72,0,0
1837,-1.7296655,-3.0529604,36,Sirius Black,g,bad,146,0,1
1838,0.82415795,0.47854155,36,Lavender Brown,g,good,19,0,2
1839,-1.8513659,-3.209303,36,Cho Chang,r,bad,37,0,3
1840,0.99751574,0.40753877,36,Vincent Crabbe,s,good,55,0,4
1841,-1.9628173,-3.3814435,36,"Bartemius ""Barty"" Crouch Sr.",n,bad,18,0,5
1842,0.9947663,0.29061186,36,"Bartemius ""Barty"" Crouch Jr.",s,good,70,0,6
1843,-1.8280138,-3.358016,36,Fleur Delacour,n,bad,11,0,7
1844,-1.8177067,-3.4483302,36,Cedric Diggory,h,bad,37,0,8
1845,-1.8451117,-3.4385073,36,Albus Dumbledore,g,bad,180,0,9
1846,1.0743629,0.2698283,36,Dudley Dursley,m,good,25,0,10
1847,1.0421898,0.36949986,36,Petunia Dursley,m,good,63,0,11
1848,0.9372719,0.7104021,36,Vernon Dursley,m,good,58,0,12
1849,0.50952643,-0.23913614,36,Argus Filch,n,good,108,0,13
1850,1.2035222,0.40696958,36,Cornelius Fudge,n,good,42,0,14
1851,1.105639,0.6680936,36,Gregory Goyle,s,good,55,0,15
1852,-1.9339534,-3.2757883,36,Hermione Granger,g,bad,196,1,16
1853,-1.5669324,-3.0965433,36,Rubeus Hagrid,g,bad,49,0,17
1854,-1.6906463,-3.05957,36,Igor Karkaroff,n,bad,37,0,18
1855,0.7287119,0.38764426,36,Bellatrix Lestrange,s,good,98,0,19
1856,-1.7842572,-3.4030015,36,Frank Longbottom,g,bad,37,0,20
1857,-1.6633313,-3.4092793,36,Neville Longbottom,g,bad,44,0,21
1858,-1.8264738,-3.1954834,36,Remus Lupin,g,bad,56,0,22
1859,1.1651105,0.47198042,36,Draco Malfoy,s,good,95,0,23
1860,1.0387741,0.23842336,36,Lucius Malfoy,s,good,63,0,24
1861,0.19560614,-0.24393085,36,Narcissa Malfoy,s,good,12,0,25
1862,-1.743961,-3.5097394,36,Minerva McGonagall,g,bad,142,0,26
1863,-1.9242167,-3.5395186,36,"Alastor ""Mad-Eye"" Moody",n,bad,101,0,27
1864,0.8481375,-0.04770533,36,Peter Pettigrew,g,good,189,0,28
1865,-1.8490806,-3.2941818,36,Harry Potter,g,bad,201,1,29
1866,-1.7096647,-3.5217888,36,James Potter,g,bad,160,0,30
1867,-1.7830436,-3.3661275,36,Lily Potter,g,bad,116,0,31
1868,0.38366473,-0.28825185,36,Quirinus Quirrell,r,good,248,1,32
1869,-1.6000516,-2.9901712,36,Tom Riddle Sr.,m,bad,121,0,33
1870,-1.8701819,-3.2794538,36,Mary Riddle,m,bad,37,0,34
1871,0.6144786,-0.017182799,36,Lord Voldemort,s,good,213,1,35
1872,1.0527291,0.43804932,36,Rita Skeeter,n,good,98,0,36
1873,-1.5510753,-2.7799041,36,Severus Snape,s,bad,95,0,37
1874,-1.9709156,-3.2728841,36,Nymphadora Tonks,h,bad,48,0,38
1875,1.204622,0.38355762,36,Dolores Janes Umbridge,n,good,212,1,39
1876,-1.9542013,-3.3096304,36,Arthur Weasley,g,bad,10,0,40
1877,-1.786581,-3.3087835,36,Bill Weasley,g,bad,37,0,41
1878,-1.8931425,-3.3166509,36,Charlie Weasley,g,bad,37,0,42
1879,-1.6867807,-3.3685424,36,Fred Weasley,g,bad,66,0,43
1880,-1.939885,-3.2062175,36,George Weasley,g,bad,66,0,44
1881,-1.9592366,-3.198562,36,Ginny Weasley,g,bad,56,0,45
1882,-2.098675,-3.5963027,36,Molly Weasley,g,bad,55,0,46
1883,-2.0566423,-3.5152059,36,Ron Weasley,g,bad,132,0,47
1884,-2.4507725,-4.046659,36,Dobby,n,bad,43,0,48
1885,0.9915415,0.52447975,36,Fluffy,n,good,69,0,49
1886,1.0193995,0.63774794,36,Aragog,n,good,69,0,50
1887,-1.0390924,-2.0679097,37,Regulus Arcturus Black,s,bad,72,0,0
1888,-1.6848471,-2.986284,37,Sirius Black,g,bad,146,0,1
1889,0.81694907,0.4700147,37,Lavender Brown,g,good,19,0,2
1890,-1.8909563,-3.271879,37,Cho Chang,r,bad,37,0,3
1891,1.062531,0.5059122,37,Vincent Crabbe,s,good,55,0,4
1892,-1.9677767,-3.383502,37,"Bartemius ""Barty"" Crouch Sr.",n,bad,18,0,5
1893,0.9991522,0.28945595,37,"Bartemius ""Barty"" Crouch Jr.",s,good,70,0,6
1894,-1.8487184,-3.3944817,37,Fleur Delacour,n,bad,11,0,7
1895,-1.8529482,-3.4825027,37,Cedric Diggory,h,bad,37,0,8
1896,-1.8037966,-3.3785267,37,Albus Dumbledore,g,bad,180,0,9
1897,1.1132046,0.34625062,37,Dudley Dursley,m,good,25,0,10
1898,1.05473,0.38026658,37,Petunia Dursley,m,good,63,0,11
1899,0.9337567,0.68073267,37,Vernon Dursley,m,good,58,0,12
1900,0.5222673,-0.22983088,37,Argus Filch,n,good,108,0,13
1901,1.1969336,0.38129658,37,Cornelius Fudge,n,good,42,0,14
1902,1.1354342,0.7094539,37,Gregory Goyle,s,good,55,0,15
1903,-1.9458774,-3.295028,37,Hermione Granger,g,bad,196,1,16
1904,-1.523584,-3.0446684,37,Rubeus Hagrid,g,bad,49,0,17
1905,-1.6854788,-3.0380247,37,Igor Karkaroff,n,bad,37,0,18
1906,0.680676,0.30723444,37,Bellatrix Lestrange,s,good,98,0,19
1907,-1.8003697,-3.4467502,37,Frank Longbottom,g,bad,37,0,20
1908,-1.6610113,-3.407295,37,Neville Longbottom,g,bad,44,0,21
1909,-1.8364747,-3.2133381,37,Remus Lupin,g,bad,56,0,22
1910,1.1854486,0.5097594,37,Draco Malfoy,s,good,95,0,23
1911,1.053939,0.26011586,37,Lucius Malfoy,s,good,63,0,24
1912,0.16196766,-0.31315634,37,Narcissa Malfoy,s,good,12,0,25
1913,-1.7238656,-3.5035365,37,Minerva McGonagall,g,bad,142,0,26
1914,-1.8703377,-3.4500647,37,"Alastor ""Mad-Eye"" Moody",n,bad,101,0,27
1915,0.8572292,-0.031466335,37,Peter Pettigrew,g,good,189,0,28
1916,-1.8845209,-3.359607,37,Harry Potter,g,bad,201,1,29
1917,-1.7225498,-3.5665765,37,James Potter,g,bad,160,0,30
1918,-1.7746902,-3.346579,37,Lily Potter,g,bad,116,0,31
1919,0.405567,-0.2505575,37,Quirinus Quirrell,r,good,248,1,32
1920,-1.6136774,-3.0236864,37,Tom Riddle Sr.,m,bad,121,0,33
1921,-1.8420733,-3.2190871,37,Mary Riddle,m,bad,37,0,34
1922,0.6115052,-0.0064707543,37,Lord Voldemort,s,good,213,1,35
1923,1.095912,0.5151025,37,Rita Skeeter,n,good,98,0,36
1924,-1.5334678,-2.7510757,37,Severus Snape,s,bad,95,0,37
1925,-1.936985,-3.214626,37,Nymphadora Tonks,h,bad,48,0,38
1926,1.2616404,0.47115237,37,Dolores Janes Umbridge,n,good,212,1,39
1927,-2.0000422,-3.3681328,37,Arthur Weasley,g,bad,10,0,40
1928,-1.8383112,-3.392044,37,Bill Weasley,g,bad,37,0,41
1929,-1.9047959,-3.3016846,37,Charlie Weasley,g,bad,37,0,42
1930,-1.7005327,-3.3986533,37,Fred Weasley,g,bad,66,0,43
1931,-1.9377313,-3.2102795,37,George Weasley,g,bad,66,0,44
1932,-1.9491612,-3.1890726,37,Ginny Weasley,g,bad,56,0,45
1933,-2.108046,-3.6029375,37,Molly Weasley,g,bad,55,0,46
1934,-2.0556638,-3.5052633,37,Ron Weasley,g,bad,132,0,47
1935,-2.4974399,-4.123781,37,Dobby,n,bad,43,0,48
1936,1.0209948,0.54439217,37,Fluffy,n,good,69,0,49
1937,1.0543954,0.7082144,37,Aragog,n,good,69,0,50
1938,-1.0686631,-2.1137643,38,Regulus Arcturus Black,s,bad,72,0,0
1939,-1.7077016,-3.019147,38,Sirius Black,g,bad,146,0,1
1940,0.8306364,0.48272535,38,Lavender Brown,g,good,19,0,2
1941,-1.9219587,-3.3119605,38,Cho Chang,r,bad,37,0,3
1942,1.0810012,0.5404266,38,Vincent Crabbe,s,good,55,0,4
1943,-1.9689388,-3.385557,38,"Bartemius ""Barty"" Crouch Sr.",n,bad,18,0,5
1944,0.96790123,0.2272697,38,"Bartemius ""Barty"" Crouch Jr.",s,good,70,0,6
1945,-1.8348557,-3.3752217,38,Fleur Delacour,n,bad,11,0,7
1946,-1.8154523,-3.427827,38,Cedric Diggory,h,bad,37,0,8
1947,-1.8104082,-3.4023683,38,Albus Dumbledore,g,bad,180,0,9
1948,1.1354784,0.38753027,38,Dudley Dursley,m,good,25,0,10
1949,1.0766355,0.42206907,38,Petunia Dursley,m,good,63,0,11
1950,0.9476133,0.7136313,38,Vernon Dursley,m,good,58,0,12
1951,0.52099234,-0.23500367,38,Argus Filch,n,good,108,0,13
1952,1.2301514,0.4223616,38,Cornelius Fudge,n,good,42,0,14
1953,1.1207565,0.67950183,38,Gregory Goyle,s,good,55,0,15
1954,-1.9967697,-3.3620458,38,Hermione Granger,g,bad,196,1,16
1955,-1.5591221,-3.0976522,38,Rubeus Hagrid,g,bad,49,0,17
1956,-1.68782,-3.0195377,38,Igor Karkaroff,n,bad,37,0,18
1957,0.6974307,0.34181622,38,Bellatrix Lestrange,s,good,98,0,19
1958,-1.7674748,-3.384369,38,Frank Longbottom,g,bad,37,0,20
1959,-1.6672933,-3.4291334,38,Neville Longbottom,g,bad,44,0,21
1960,-1.8119054,-3.1725016,38,Remus Lupin,g,bad,56,0,22
1961,1.2133098,0.5482058,38,Draco Malfoy,s,good,95,0,23
1962,1.0386103,0.23607115,38,Lucius Malfoy,s,good,63,0,24
1963,0.13935824,-0.32036608,38,Narcissa Malfoy,s,good,12,0,25
1964,-1.6853704,-3.4362445,38,Minerva McGonagall,g,bad,142,0,26
1965,-1.8481011,-3.397529,38,"Alastor ""Mad-Eye"" Moody",n,bad,101,0,27
1966,0.8383921,-0.069043644,38,Peter Pettigrew,g,good,189,0,28
1967,-1.9031738,-3.3630517,38,Harry Potter,g,bad,201,1,29
1968,-1.7045842,-3.5561645,38,James Potter,g,bad,160,0,30
1969,-1.7632115,-3.3450913,38,Lily Potter,g,bad,116,0,31
1970,0.406282,-0.25635543,38,Quirinus Quirrell,r,good,248,1,32
1971,-1.5833043,-2.9698198,38,Tom Riddle Sr.,m,bad,121,0,33
1972,-1.7880552,-3.1584194,38,Mary Riddle,m,bad,37,0,34
1973,0.59900606,-0.0225932,38,Lord Voldemort,s,good,213,1,35
1974,1.1206292,0.53824663,38,Rita Skeeter,n,good,98,0,36
1975,-1.4939854,-2.7092757,38,Severus Snape,s,bad,95,0,37
1976,-1.9376854,-3.2297945,38,Nymphadora Tonks,h,bad,48,0,38
1977,1.2538003,0.43281463,38,Dolores Janes Umbridge,n,good,212,1,39
1978,-2.0090768,-3.3606603,38,Arthur Weasley,g,bad,10,0,40
1979,-1.8653092,-3.4268467,38,Bill Weasley,g,bad,37,0,41
1980,-1.8727797,-3.261927,38,Charlie Weasley,g,bad,37,0,42
1981,-1.727625,-3.440629,38,Fred Weasley,g,bad,66,0,43
1982,-1.9054334,-3.159797,38,George Weasley,g,bad,66,0,44
1983,-1.9707308,-3.2236981,38,Ginny Weasley,g,bad,56,0,45
1984,-2.1129384,-3.6089952,38,Molly Weasley,g,bad,55,0,46
1985,-2.07221,-3.5159602,38,Ron Weasley,g,bad,132,0,47
1986,-2.5033634,-4.1146593,38,Dobby,n,bad,43,0,48
1987,1.0377747,0.5701893,38,Fluffy,n,good,69,0,49
1988,1.0499326,0.68861055,38,Aragog,n,good,69,0,50
1989,-1.0493569,-2.0803192,39,Regulus Arcturus Black,s,bad,72,0,0
1990,-1.7378013,-3.0767772,39,Sirius Black,g,bad,146,0,1
1991,0.81722885,0.45938942,39,Lavender Brown,g,good,19,0,2
1992,-1.9414743,-3.3490098,39,Cho Chang,r,bad,37,0,3
1993,1.071559,0.51652247,39,Vincent Crabbe,s,good,55,0,4
1994,-1.9971372,-3.4442005,39,"Bartemius ""Barty"" Crouch Sr.",n,bad,18,0,5
1995,0.9779662,0.25711036,39,"Bartemius ""Barty"" Crouch Jr.",s,good,70,0,6
1996,-1.8035331,-3.3219721,39,Fleur Delacour,n,bad,11,0,7
1997,-1.8332478,-3.4574652,39,Cedric Diggory,h,bad,37,0,8
1998,-1.7693318,-3.3628204,39,Albus Dumbledore,g,bad,180,0,9
1999,1.1290286,0.3711012,39,Dudley Dursley,m,good,25,0,10
2000,1.0885196,0.43631703,39,Petunia Dursley,m,good,63,0,11
2001,0.96530724,0.7438074,39,Vernon Dursley,m,good,58,0,12
2002,0.5510954,-0.15970619,39,Argus Filch,n,good,108,0,13
2003,1.2739035,0.50787044,39,Cornelius Fudge,n,good,42,0,14
2004,1.1338564,0.7030343,39,Gregory Goyle,s,good,55,0,15
2005,-2.0200436,-3.3955142,39,Hermione Granger,g,bad,196,1,16
2006,-1.5766468,-3.1123412,39,Rubeus Hagrid,g,bad,49,0,17
2007,-1.720795,-3.0509484,39,Igor Karkaroff,n,bad,37,0,18
2008,0.6949505,0.33068624,39,Bellatrix Lestrange,s,good,98,0,19
2009,-1.7976741,-3.4178674,39,Frank Longbottom,g,bad,37,0,20
2010,-1.6886482,-3.4813216,39,Neville Longbottom,g,bad,44,0,21
2011,-1.8515636,-3.1958823,39,Remus Lupin,g,bad,56,0,22
2012,1.1869069,0.5163124,39,Draco Malfoy,s,good,95,0,23
2013,1.0567548,0.26576456,39,Lucius Malfoy,s,good,63,0,24
2014,0.14789726,-0.30739945,39,Narcissa Malfoy,s,good,12,0,25
2015,-1.7112114,-3.489988,39,Minerva McGonagall,g,bad,142,0,26
2016,-1.8399262,-3.377088,39,"Alastor ""Mad-Eye"" Moody",n,bad,101,0,27
2017,0.881257,-0.003927785,39,Peter Pettigrew,g,good,189,0,28
2018,-1.9271071,-3.4211116,39,Harry Potter,g,bad,201,1,29
2019,-1.6757791,-3.506042,39,James Potter,g,bad,160,0,30
2020,-1.8261585,-3.4327157,39,Lily Potter,g,bad,116,0,31
2021,0.40219113,-0.2722983,39,Quirinus Quirrell,r,good,248,1,32
2022,-1.5611538,-2.9307005,39,Tom Riddle Sr.,m,bad,121,0,33
2023,-1.796301,-3.1629736,39,Mary Riddle,m,bad,37,0,34
2024,0.62843215,0.031835955,39,Lord Voldemort,s,good,213,1,35
2025,1.2189406,0.6929943,39,Rita Skeeter,n,good,98,0,36
2026,-1.4526455,-2.6614347,39,Severus Snape,s,bad,95,0,37
2027,-1.97615,-3.2758043,39,Nymphadora Tonks,h,bad,48,0,38
