,x,y,id,t,tau
0,-0.46379323743537226,0.20530048350721586,0,2,2
1,-0.45590935929605614,-0.36020622882119097,1,2,1
2,-0.33510710733419313,0.1617026839191469,2,2,2
3,-0.5884101531245793,0.3021524895797611,3,2,2
4,-0.03780006729667933,0.02912786884497929,4,2,2
5,0.917254025680864,-0.1554698612298248,5,2,0
6,0.5755357935245636,0.607993931034282,6,2,0
7,0.4720229348699277,0.18712909316202975,7,2,1
8,0.14075883672590053,-0.365854866541647,8,2,2
9,-0.2865819345960403,-0.29786489498366614,9,2,1
10,0.7136563019754184,-0.45934189222924326,10,2,1
11,-0.6883357163041389,-0.6299525029018983,11,2,0
12,-0.43208813851245764,0.3818901881681616,12,2,2
13,0.3176717401798561,0.8736155400199742,13,2,0
14,-0.3714423257374256,-0.34334129624363247,14,2,2
15,0.7125749926887719,0.4768451547866205,15,2,0
16,-0.549134711872799,0.810352627384506,16,2,0
17,-0.1829874533922692,0.3268340559953001,17,2,2
18,0.5624423829538698,0.7671505602884194,18,2,0
19,0.031030722129200498,-0.44957596355713253,19,2,1
20,-0.6767113421959822,-0.31744384921185154,20,2,1
21,0.3132447596242712,-0.8577483009028954,21,2,0
22,-0.6769100935054387,0.49499148704114915,22,2,1
23,-0.6204569717649968,0.037670070327724896,23,2,2
24,-0.4623101051390327,0.8016266242970642,24,2,0
25,0.5562790947912063,0.3790834070803913,25,2,1
26,0.8785153741602906,-0.374383222907977,26,2,0
27,0.27804004588128417,0.01270427306274901,27,2,2
28,-0.2301555680521666,-0.4373175314730124,28,2,2
29,0.33180654315483965,-0.36538442472877947,29,2,2
30,0.20397063505069418,-0.26019385242755155,30,2,2
31,-0.8476505813018897,-0.4007829359277796,31,2,0
32,-0.0608987756794252,0.2828145516943511,32,2,1
33,-0.4177171854571507,-0.4666970801233025,33,2,1
34,-0.13275313482770235,0.7290744793587197,34,2,0
35,0.1444909685815284,-0.11381187627505476,35,2,2
36,-0.22844392741960667,-0.25630595788427724,36,2,2
37,0.3657886802668054,0.39535966817780593,37,2,1
38,0.181438237206508,0.13516468711364962,38,2,2
39,-0.6238834513912141,-0.7611723659033595,39,2,0
40,0.7383542954939408,0.08026160015260701,40,2,1
41,-0.49374086647437776,0.6166233738004627,41,2,1
42,-0.17868630837572222,0.9908717581158696,42,2,0
43,0.27059027623950027,0.2145970914523131,43,2,2
44,-0.385894355242168,0.10484015505942793,44,2,2
45,0.536501428653405,-0.4409013283769576,45,2,1
46,0.38599135563485026,0.044085845312039317,46,2,2
47,-0.40458211829961765,-0.010777601736213411,47,2,2
48,-0.01766035482391322,0.4968500721328422,48,2,2
49,-0.06442570018751884,0.9226416177571038,49,2,0
50,0.13112301201511506,0.3262360003593009,50,2,2
51,-0.5437581955598747,-0.5505380753468916,51,2,0
52,-0.0039146953783843015,-0.8993787210139447,52,2,0
53,-0.21339554120302473,-0.7739650187582876,53,2,0
54,0.04396865366800533,-0.2941546636549,54,2,2
55,0.30625558724742863,-0.3372790207029725,55,2,1
56,-0.09581552769934829,-0.4631035229647103,56,2,2
57,0.24780198377004745,0.3669855449579936,57,2,1
58,-0.4537142978877242,-0.020186745935301807,58,2,2
59,-0.1277825714018728,0.38910779665747625,59,2,2
60,0.6733332569504281,-0.6261776202117946,60,2,0
61,0.6032811043359163,0.2559936982860395,61,2,2
62,-0.3482163735011615,-0.9024828214779513,62,2,0
63,0.6510335302338428,-0.3210335349389625,63,2,1
64,0.12545096156178062,-0.5616971815434184,64,2,1
65,0.0023102328985175904,-0.8152864354295558,65,2,0
66,0.5576003248268272,0.10883207036179894,66,2,1
67,0.3284145827162239,0.830264400140639,67,2,0
68,0.8281563844817162,0.42166864617535543,68,2,0
69,-0.5870955206031985,0.016284685850936176,69,2,1
70,-0.1321083093756569,0.1663454004717588,70,2,2
71,-0.04850602270252593,-0.43604834237394013,71,2,1
72,0.18698843990397415,0.05078468931553184,72,2,1
73,-0.2159093183123648,0.25613797355709045,73,2,2
74,-0.2757707462138005,-0.048104570588613484,74,2,2
75,0.38029577177381574,-0.5020118099055861,75,2,1
76,-0.7779824365103996,0.29597774065697374,76,2,1
77,0.04032110116949985,0.7597636708532542,77,2,0
78,0.2127183308573462,-0.611512179910863,78,2,1
79,-0.2046875235860316,-0.8720732996935071,79,2,0
80,0.4463983240671997,0.048426758910529055,80,2,2
81,0.22127349869591412,-0.4591200081944205,81,2,2
82,-0.492856770625108,-0.16407450069295648,82,2,2
83,-0.04327741598413599,-1.0,83,2,0
84,0.39374619193170385,0.6642443472059695,84,2,0
85,-0.35412497946146043,-0.7482477266641454,85,2,0
86,-0.3666614831090464,0.1558526237648428,86,2,2
87,-0.377040869495334,0.9375613456595939,87,2,0
88,-0.705415259340372,-0.014047625142805354,88,2,2
89,-0.5431155700105644,0.20947937941816866,89,2,1
90,0.19501650785066055,0.8213869260187009,90,2,0
91,0.6950745983408118,0.2692100164312817,91,2,0
92,0.026455164905341052,0.9590477901688107,92,2,0
93,-0.7776798790083653,-0.1358577496042256,93,2,1
94,0.9223702771943111,0.32991237281543484,94,2,0
